timestamp,ps_1_voltage,ps_1_current,ps_1_output_state,ps_1_oper_cond,ps_1_oper_flags,ps_1_ques_cond,ps_1_fault_flags,ps_1_status_byte,ps_1_errors,ps_2_voltage,ps_2_current,ps_2_output_state,ps_2_oper_cond,ps_2_oper_flags,ps_2_ques_cond,ps_2_fault_flags,ps_2_status_byte,ps_2_errors
1777065477.4905534,118.330,1.29941,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,008.30,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065478.4491777,163.663,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,007.55,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065479.080868,164.314,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,006.51,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065480.015352,165.367,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,005.57,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065480.651738,166.269,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,004.75,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065481.5851557,167.637,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,004.12,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065482.2108238,161.122,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,006.49,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065483.1428401,161.306,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,005.11,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065483.766833,162.099,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,004.36,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065484.6959844,163.522,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,003.47,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065485.3327832,164.542,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,002.78,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065486.2673247,165.476,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.61,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065486.8934953,166.605,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065487.8199825,166.746,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065488.4533837,166.801,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.02,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065489.385412,167.159,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065490.019418,164.651,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.20,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065490.9554985,165.378,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065491.581266,165.259,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.08,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065492.509997,165.400,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065493.1408937,165.237,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.07,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065494.0792224,165.791,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.92,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065494.7120304,167.094,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.09,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065495.6529431,165.096,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.00,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065496.2742517,165.063,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.99,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065497.2136173,164.987,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.99,1.3000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065497.8460114,163.315,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,001.12,1.2999,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065498.7862046,164.130,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0110,OFF,6,"CC_MODE,NO_FAULT",0,NONE,0,
1777065499.4130828,164.792,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0108,OFF,4,NO_FAULT,0,NONE,0,
1777065500.3512566,164.412,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0107,OFF,4,NO_FAULT,0,NONE,0,
1777065500.9780347,164.477,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0107,OFF,4,NO_FAULT,0,NONE,0,
1777065501.920919,163.185,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0106,OFF,4,NO_FAULT,0,NONE,0,
1777065502.5446446,164.977,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0106,OFF,4,NO_FAULT,0,NONE,0,
1777065503.4845574,165.867,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0105,OFF,4,NO_FAULT,0,NONE,0,
1777065504.1064844,165.400,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0105,OFF,4,NO_FAULT,0,NONE,0,
1777065505.0456157,163.869,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0105,OFF,4,NO_FAULT,0,NONE,0,
1777065505.6757846,164.108,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0104,OFF,4,NO_FAULT,0,NONE,0,
1777065506.6006513,163.988,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0104,OFF,4,NO_FAULT,0,NONE,0,
1777065507.223658,163.847,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0103,OFF,4,NO_FAULT,0,NONE,0,
1777065508.1495843,163.554,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0103,OFF,4,NO_FAULT,0,NONE,0,
1777065508.770769,161.306,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0103,OFF,4,NO_FAULT,0,NONE,0,
1777065509.709604,161.643,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0103,OFF,4,NO_FAULT,0,NONE,0,
1777065510.3355753,161.567,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0103,OFF,4,NO_FAULT,0,NONE,0,
1777065511.278393,161.361,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0102,OFF,4,NO_FAULT,0,NONE,0,
1777065511.9174984,161.220,1.29997,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0099,OFF,4,NO_FAULT,0,NONE,0,
1777065512.8581889,031.356,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0099,OFF,4,NO_FAULT,0,NONE,0,
1777065513.4859035,031.237,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0099,OFF,4,NO_FAULT,0,NONE,0,
1777065514.4278374,031.074,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0098,OFF,4,NO_FAULT,0,NONE,0,
1777065515.0588427,030.987,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0098,OFF,4,NO_FAULT,0,NONE,0,
1777065516.0027084,030.954,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0098,OFF,4,NO_FAULT,0,NONE,0,
1777065516.6346624,030.889,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0098,OFF,4,NO_FAULT,0,NONE,0,
1777065517.5611556,030.780,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0098,OFF,4,NO_FAULT,0,NONE,0,
1777065518.1890528,024.884,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065519.1273942,024.863,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065519.7659698,025.069,1.30191,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065520.710276,017.164,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065521.3452504,017.175,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065522.285904,017.153,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065522.9127746,017.143,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0097,OFF,4,NO_FAULT,0,NONE,0,
1777065523.8449965,017.143,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065524.4789374,017.143,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065525.4178152,017.077,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065526.0528064,017.088,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065526.9917648,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065527.6144679,017.132,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065528.546558,017.186,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065529.1786163,017.088,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065530.1240938,017.121,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065530.7577193,017.132,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065531.700935,017.164,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065532.3274531,017.186,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065533.2667656,017.099,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065533.8870964,017.121,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065534.8285654,017.143,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0096,OFF,4,NO_FAULT,0,NONE,0,
1777065535.45341,017.153,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065536.395293,017.045,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065537.0141006,017.077,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065537.9544594,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065538.5768383,017.121,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065539.5030017,017.208,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065540.207941,017.175,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065541.1570268,017.067,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065541.7808487,017.088,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065542.7266495,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065543.3498487,017.121,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065544.2867622,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065544.9291942,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065545.8565774,017.153,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065546.4809155,017.164,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065547.41075,017.056,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065548.0406587,017.077,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065548.971989,017.110,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065549.5994265,017.088,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065550.543194,017.132,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065551.1715925,017.153,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065552.1161387,016.936,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065552.7493522,016.925,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065553.678688,016.925,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065554.308714,016.915,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065555.2418196,016.893,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065555.872983,016.893,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065556.820931,016.882,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065557.4516225,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065558.3801346,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065559.0111706,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0095,OFF,4,NO_FAULT,0,NONE,0,
1777065559.9386191,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065560.5636847,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065561.497186,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065562.1223214,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065563.0504057,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065563.6924083,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065564.6334517,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065565.2725215,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065566.205422,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065566.8291879,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065567.7573502,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065568.3915982,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065569.3291545,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065569.958952,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065570.8879519,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065571.5211508,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065572.4534092,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065573.0883687,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065574.0178876,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065574.649966,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065575.5893302,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065576.21537,016.860,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065577.1555183,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065577.7793949,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065578.7157311,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065579.3373349,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065580.2736158,016.871,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065580.903673,016.882,1.29995,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0094,OFF,4,NO_FAULT,0,NONE,0,
1777065581.4257176,016.882,1.25281,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065582.0179048,016.947,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065582.9506466,016.925,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065583.577058,016.925,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065584.5138562,016.936,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065585.1394722,016.947,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065586.0739548,016.958,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065586.7034588,016.969,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065587.636152,016.958,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065588.2621052,016.958,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065589.2068608,017.023,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065589.8410704,016.882,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065590.781827,017.023,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065591.414715,016.991,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065592.354828,017.099,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065592.9827323,016.839,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065593.9200163,016.936,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065594.5539505,016.958,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065595.4931238,016.980,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065596.1212182,016.991,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065597.0544229,017.023,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065597.6803281,017.012,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065598.6200907,017.034,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065599.2552264,017.045,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065600.1833768,017.056,1.19996,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065600.8164904,017.067,1.19994,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0092,OFF,4,NO_FAULT,0,NONE,0,
1777065601.8034635,017.077,1.19104,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065602.4056737,017.143,1.10002,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065603.3393493,017.175,1.10000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065603.9713929,017.197,1.10000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065604.9066908,017.219,1.10000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065605.5344284,017.229,1.09998,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065606.4684029,017.251,1.09998,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065607.0934415,017.262,1.09998,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
1777065608.0171065,017.273,1.10000,ON,6,"CC_MODE,NO_FAULT",0,NONE,0,,000.00,0.0090,OFF,4,NO_FAULT,0,NONE,0,
