timestamp,ps_1_voltage,ps_1_current,ps_1_output_state,ps_1_oper_cond,ps_1_oper_flags,ps_1_ques_cond,ps_1_fault_flags,ps_1_status_byte,ps_1_errors,ps_2_voltage,ps_2_current,ps_2_output_state,ps_2_oper_cond,ps_2_oper_flags,ps_2_ques_cond,ps_2_fault_flags,ps_2_status_byte,ps_2_errors,,,,Timestamp,V,I,LP,n
,,,,,,,,,,,,,,,,,,,,,,1775248272,1.17E+00,1.31E+00,1.30E+01,1.34E-03
,,,,,,,,,,,,,,,,,,,,,,1775248272,1.17E+00,1.31E+00,1.31E+01,1.44E-03
,,,,,,,,,,,,,,,,,,,,,,1775248273,1.17E+00,1.31E+00,1.32E+01,1.45E-03
,,,,,,,,,,,,,,,,,,,,,,1775248273,1.17E+00,1.31E+00,1.32E+01,1.47E-03
,,,,,,,,,,,,,,,,,,,,,,1775248274,1.18E+00,1.31E+00,1.32E+01,1.40E-03
,,,,,,,,,,,,,,,,,,,,,,1775248274,1.18E+00,1.31E+00,1.33E+01,1.56E-03
,,,,,,,,,,,,,,,,,,,,,,1775248275,1.18E+00,1.31E+00,1.33E+01,1.32E-03
,,,,,,,,,,,,,,,,,,,,,,1775248275,1.18E+00,1.31E+00,1.34E+01,1.37E-03
,,,,,,,,,,,,,,,,,,,,,,1775248276,1.18E+00,1.31E+00,1.35E+01,1.18E-03
,,,,,,,,,,,,,,,,,,,,,,1775248276,1.19E+00,1.31E+00,1.35E+01,1.36E-03
,,,,,,,,,,,,,,,,,,,,,,1775248277,1.19E+00,1.31E+00,1.36E+01,1.26E-03
,,,,,,,,,,,,,,,,,,,,,,1775248277,1.20E+00,1.31E+00,1.37E+01,1.43E-03
,,,,,,,,,,,,,,,,,,,,,,1775248278,1.20E+00,1.31E+00,1.38E+01,1.28E-03
,,,,,,,,,,,,,,,,,,,,,,1775248279,1.21E+00,1.31E+00,1.39E+01,1.38E-03
,,,,,,,,,,,,,,,,,,,,,,1775248279,1.22E+00,1.31E+00,1.40E+01,1.40E-03
,,,,,,,,,,,,,,,,,,,,,,1775248280,1.23E+00,1.31E+00,1.41E+01,1.40E-03
,,,,,,,,,,,,,,,,,,,,,,1775248280,1.23E+00,1.31E+00,1.42E+01,6.14E-05
,,,,,,,,,,,,,,,,,,,,,,1775248281,1.24E+00,1.31E+00,1.42E+01,6.42E-03
,,,,,,,,,,,,,,,,,,,,,,1775248281,1.24E+00,1.31E+00,1.43E+01,9.98E-03
,,,,,,,,,,,,,,,,,,,,,,1775248282,1.24E+00,1.31E+00,1.43E+01,-6.80E-03
,,,,,,,,,,,,,,,,,,,,,,1775248282,1.26E+00,1.31E+00,1.44E+01,1.37E-03
,,,,,,,,,,,,,,,,,,,,,,1775248283,1.26E+00,1.31E+00,1.45E+01,1.66E-03
,,,,,,,,,,,,,,,,,,,,,,1775248283,1.26E+00,1.31E+00,1.45E+01,1.66E-03
,,,,,,,,,,,,,,,,,,,,,,1775248284,1.27E+00,1.31E+00,1.45E+01,1.62E-03
,,,,,,,,,,,,,,,,,,,,,,1775248284,1.27E+00,1.31E+00,1.45E+01,1.59E-03
,,,,,,,,,,,,,,,,,,,,,,1775248285,1.27E+00,1.31E+00,1.45E+01,1.54E-03
,,,,,,,,,,,,,,,,,,,,,,1775248285,1.27E+00,1.31E+00,1.46E+01,1.66E-03
,,,,,,,,,,,,,,,,,,,,,,1775248286,1.27E+00,1.31E+00,1.45E+01,1.63E-03
,,,,,,,,,,,,,,,,,,,,,,1775248286,1.27E+00,1.31E+00,1.46E+01,1.76E-03
,,,,,,,,,,,,,,,,,,,,,,1775248287,1.27E+00,1.31E+00,1.46E+01,1.79E-03
,,,,,,,,,,,,,,,,,,,,,,1775248287,1.27E+00,1.31E+00,1.46E+01,1.83E-03
,,,,,,,,,,,,,,,,,,,,,,1775248288,1.27E+00,1.31E+00,1.46E+01,1.99E-03
,,,,,,,,,,,,,,,,,,,,,,1775248288,1.27E+00,1.31E+00,1.46E+01,2.73E-03
,,,,,,,,,,,,,,,,,,,,,,1775248289,1.27E+00,1.31E+00,1.46E+01,4.36E-03
,,,,,,,,,,,,,,,,,,,,,,1775248289,1.28E+00,1.31E+00,1.46E+01,-1.78E-03
,,,,,,,,,,,,,,,,,,,,,,1775248290,1.29E+00,1.31E+00,1.46E+01,-3.60E-03
,,,,,,,,,,,,,,,,,,,,,,1775248290,1.27E+00,1.31E+00,1.46E+01,4.01E-03
,,,,,,,,,,,,,,,,,,,,,,1775248291,1.27E+00,1.31E+00,1.46E+01,1.56E-03
,,,,,,,,,,,,,,,,,,,,,,1775248291,1.27E+00,1.31E+00,1.46E+01,1.10E-03
,,,,,,,,,,,,,,,,,,,,,,1775248292,1.27E+00,1.31E+00,1.46E+01,-2.37E-03
,,,,,,,,,,,,,,,,,,,,,,1775248292,1.27E+00,1.31E+00,1.46E+01,-8.42E-04
,,,,,,,,,,,,,,,,,,,,,,1775248293,1.27E+00,1.31E+00,1.46E+01,1.76E-03
,,,,,,,,,,,,,,,,,,,,,,1775248293,1.27E+00,1.31E+00,1.46E+01,1.98E-03
,,,,,,,,,,,,,,,,,,,,,,1775248294,1.27E+00,1.31E+00,1.46E+01,2.41E-03
,,,,,,,,,,,,,,,,,,,,,,1775248294,1.27E+00,1.31E+00,1.46E+01,2.06E-03
,,,,,,,,,,,,,,,,,,,,,,1775248295,1.27E+00,1.31E+00,1.46E+01,1.63E-03
,,,,,,,,,,,,,,,,,,,,,,1775248295,1.27E+00,1.31E+00,1.46E+01,1.32E-03
,,,,,,,,,,,,,,,,,,,,,,1775248296,1.26E+00,1.31E+00,1.47E+01,1.55E-03
,,,,,,,,,,,,,,,,,,,,,,1775248296,1.27E+00,1.31E+00,7.14E-01,-3.44E-03
,,,,,,,,,,,,,,,,,,,,,,1775248297,3.01E-02,3.23E-03,2.63E-03,-4.80E-04
,,,,,,,,,,,,,,,,,,,,,,1775248297,1.95E-02,3.17E-03,1.19E-03,-1.83E-04
,,,,,,,,,,,,,,,,,,,,,,1775248298,1.90E-02,3.18E-03,1.50E-03,-3.33E-05
